Date,Title,Content
3/17/2024,Bitcoin Traders Consider $60K BTC Price Support Amid Significant Futures Gap,"According to Cointelegraph: Despite Bitcoin dropping to its lowest levels since March 6 amid a rigorous weekend sell-off, anticipations are high for a potential bounce back to the $60,000 mark. Persistent spot selling kept Bitcoin under pressure, prompting it to bottom at $64,522 on Bitstamp, its lowest level through the weekend. BTC/USD 1-hour chart. Source: TradingView Following bullish highs made earlier in the week, Bitcoin faced substantial selling pressure, with several failed rebounds. Notable trader Skew has highlighted key zones of interest for bidders, primarily lying between the $60,000 and $64,000 mark. BTC/USDT order book data with bid liquidity. Source: Skew on X Despite the recent 12% correction in Bitcoin's bull market, optimistic market players continue to hold a positive outlook, referencing potential buying Yonce U.S. spot Bitcoin exchange-traded funds (ETFs) resume on March 18. CME Group Bitcoin futures 1-hour chart. Source: TradingView Additionally, the bitcoin futures market operated by CME Group ended on March 15 at $69,135, leaving a rapidly growing ""gap"" between the futures price and the spot price. This differential could act as an impetus for a potential price boost, adhering to prior historical precedents. This optimism is also buoyed by rumors of substantial institutional wealth possibly pouring into Bitcoin in the coming months."
3/17/2024,"Bitcoin (BTC) Drops Below 65,000 USDT with a 6.17% Decrease in 24 Hours","On Mar 17, 2024, 07:19 AM (UTC). According to Binance Market Data, Bitcoin has dropped below 65,000 USDT and is now trading at 64,900.011719 USDT, with a 6.17% decrease in 24 hours."
3/17/2024,"Bitcoin (BTC) Surpasses 67,000 USDT with a 2.26% Decrease in 24 Hours","On Mar 17, 2024, 10:21 AM (UTC). According to Binance Market Data, Bitcoin has crossed the 67,000 USDT benchmark and is now trading at 67,030.070313 USDT, with a 2.26% decrease in 24 hours."
3/18/2024,Fidelity's Wise Origin Bitcoin Fund Ranks Fifth in ETF Inflows This Year,"According to CoinDesk, Fidelity’s Wise Origin Bitcoin Fund (FBTC) has attracted approximately $6.9 billion since its launch on January 12, making it the fifth most popular exchange-traded fund (ETF) this year. Data from Bloomberg Intelligence reveals that the fund is the second spot bitcoin ETF to enter the top five, following BlackRock’s iShares Bitcoin Trust (IBIT) in February. The top fund based on 2024 inflows is Vanguard’s S&P 500 ETF (VOO), which has drawn over $24 billion from investors. IBIT ranks third with $12.5 billion, trailing the iShares Core S&P 500 ETF (IVV) that has seen just over $15 billion of inflows this year. Flows into the 10 spot bitcoin ETFs slowed down on Thursday and Friday last week as part of a broader market sell-off. Farside Investors' data shows that the funds recorded a combined $133 million entering on Thursday and $199 million on Friday."
3/18/2024,El Salvador's Bitcoin Wallet Continues to Receive Donations,"According to PANews, El Salvador's Bitcoin wallet has been continuously receiving donations, with nearly 200 donations received so far. President Nayib Bukele of El Salvador has been purchasing one Bitcoin daily, as indicated by the yellow highlights. In a previous report, it was mentioned that the President of El Salvador decided to transfer $400 million worth of Bitcoin to a cold wallet for transparency purposes."
3/18/2024,Attestor Capital Sues FTX Claims Seller Amid Bitcoin Rally,"According to Cointelegraph: Amid the volatile Bitcoin rally, a substantial dispute has emerged in the bankruptcy claims market surrounding the defunct FTX exchange. Attestor Capital, a London-based hedge fund renowned for its focus on distressed assets and private equity, has reportedly filed a lawsuit against Lemma Technologies, a claim seller for FTX. Cumulative holdings of top six FTX claims holders. Source: Claims Market by Cherokee Acquisition Renowned as one of the most considerable buyers of the exchange’s bankruptcy assets, Attestor purchased at least $400 million worth of claims as of February, according to Claims Market data. After the firm reported a 200% profit on these investments, it lodged a lawsuit against Lemma, the seller of one of the most significant FTX accounts it bought. Attestor claims that Lemma agreed to sell FTX claims at the price of $58 million in June 2023 but later reneged on the deal as cryptocurrency prices, including Bitcoin's 130% surge over the past year, soared. Subsequently, Lemma chose to keep the claim, invoking what Attestor alleges as a clear case of ""seller's remorse"". Lemma has yet to publicly disclose its perspective on the lawsuit and has not submitted a defense against the legal filing by Attestor in New York. In separate legal developments, Lemma’s principal investor, Junho Bang, has reportedly been indicted by South Korean authorities for allegedly stealing digital assets from the collapsed crypto lending firm, Haru Invest. As the cryptocurrency market witnesses increasing volatility, high-level legal disputes surrounding deals made earlier in its lifecycle are starting to emerge, spotlighting the risks and potential litigation associated with cryptocurrency transactions."
3/18/2024,Crypto Social Media Buzzes with Solana and The Book of Meme as Bitcoin and Ether Underperform,"According to CoinDesk: Over the weekend, Solana's SOL and The Book of Meme (BOME), a meme coin built on Solana, surpassed Ethereum and Bitcoin in social media discussions. The increased crowd chatter is frequently a precursor to a retail investment frenzy, as tracked by Santiment. In the past week, both SOL and BOME outperformed ETH, BTC and the broader market. SOL's price jumped by 45%, first reaching over $200 since December 2021, while BOME surged by 82% since its launch on March 10. Binance also listed BOME perpetual futures on March 16. Despite successfully implementing the Dencun upgrade, Ether (ETH) fell by 6.3% to $3,640. Meanwhile, Bitcoin (BTC) remained relatively stable around $68670, and the broader CoinDesk 20 Index saw an increase of 0.7%. This uptick in Solana's market performance aligns with rekindled interest in its decentralized finance (DeFi) ecosystem. As data from Top Ledger and OurNetwork indicate, Solana-based decentralized exchanges recorded a trading volume of $30 billion this month, tenfold against the same time last year. An increase in “SOL” mentions across social media platforms points to its surge in popularity. Google Trends reflects this growing interest in Solana worldwide, with a provisional value of 100, suggesting the peak popularity for the cryptocurrency. Interestingly, this trend emerged previously during the final four months of 2021 when SOL's bull market peaked above $200."
3/18/2024,"Bitcoin (BTC) Drops Below 67,000 USDT with a 0.46% Decrease in 24 Hours","On Mar 18, 2024, 14:35 PM (UTC). According to Binance Market Data, Bitcoin has dropped below 67,000 USDT and is now trading at 66,923.859375 USDT, with a 0.46% decrease in 24 hours."
3/18/2024,CryptoQuant: Short-term Bitcoin Investors Realize Significant Profits,"In recent cryptocurrency market developments, short-term Bitcoin holders have been making sizeable profits, according to on-chain analytics platform CryptoQuant. Through the analysis of the SOPR (Spent Output Profit Ratio) indicator, a significant spike was observed, indicating profit-taking activities by investors who have been holding Bitcoin for less than 5 months."
3/18/2024,"Bitcoin (BTC) Drops Below 67,000 USDT with a Narrowed 1.98% Increase in 24 Hours","On Mar 18, 2024, 01:03 AM (UTC). According to Binance Market Data, Bitcoin has dropped below 67,000 USDT and is now trading at 66,966.140625 USDT, with a narrowed 1.98% increase in 24 hours."
3/18/2024,Bitcoin Breaks Historical Trend with All-Time High Ahead of Halving,"According to Blockworks, Bitcoin has broken its historical trend by reaching an all-time high ahead of its upcoming halving. Historically, every Bitcoin halving has come a year or two before a new all-time high. This is partly because a halving reduces the block reward paid to miners, making Bitcoin more scarce. The three previous Bitcoin halvings occurred in the run-up to an all-time high, which then gave way to a price drawdown until the next halving helped ignite another rally. For the first time in its history, Bitcoin set an all-time price high in the immediate run-up to the halving when it topped $70,000 this month. Blockworks examined how Bitcoin's price responded to prior halvings. The first halving in November 2012 saw Bitcoin's price jump from around $12 to $229 by April 2013, and then to roughly $1,132 by November 2013. After the second halving in July 2016, Bitcoin's price gradually rose for a few months before picking up momentum in May 2017, hitting a new high of roughly $19,188 in December 2017. By the third halving in May 2020, Bitcoin's price rose from around $8,500 to over $40,000 by January 2021, and then topped $63,000 in April before peaking above $67,000 in November 2021. With the next halving in April 2024, it remains to be seen whether the trend of price runs following halvings will continue, as the circumstances are noticeably different this time around. Bitcoin's ongoing bull run to an all-time high above $73,000 is uncharted territory for halvings, which previously came with Bitcoin's price far below its prior peak."
